27
27
28
27
27
27
27
27
27
28
27
27
28
27
27
28
26
28
27
27
25
29
28
27
27
26
27
27
25
28
27
27
27
26
27
28
27
28
27
27
28
27
28
26
27
27
27
28
28
27
27
27
27
28
26
27
27
27
27
27
26
26
27
27
27
26
27
26
26
27
28
27
27
27
26
27
27
27
27
26
27
27
27
27
28
27
27
26
28
26
27
27
27
27
27
27
27
26
27
29
27
28
27
27
28
27
27
28
27
27
26
27
26
27
25
26
27
27
27
26
28
26
27
27
28
27
28
26
26
27
27
28
28
27
27
27
27
28
28
26
27
27
29
28
28
26
27
30
28
27
27
27
27
26
27
26
28
27
27
27
28
27
27
26
27
27
27
27
27
28
27
27
27
27
27
28
27
28
26
27
27
27
27
27
28
27
26
26
27
27
27
28
26
28
28
27
27
27
27
27
27
27
28
26
27
28
27
28
26
27
27
27
27
27
26
26
28
27
26
27
26
27
28
28
27
28
28
27
28
27
27
28
27
27
27
27
27
27
28
27
28
27
28
28
28
28
28
26
27
27
27
27
27
28
26
27
27
28
27
27
28
27
27
27
25
26
27
27
27
27
28
27
27
27
27
28
26
27
27
27
27
27
28
27
26
27
27
27
26
28
27
28
27
27
27
26
26
27
27
27
27
27
26
26
27
27
28
27
27
28
27
27
27
27
28
27
27
27
27
27
26
27
27
28
27
28
27
26
28
27
28
28
27
26
27
27
27
27
27
28
27
28
28
28
27
28
27
26
29
27
27
27
27
28
27
28
27
27
27
27
26
26
28
27
27
26
27
27
27
27
27
27
27
27
27
27
27
27
26
27
27
28
27
27
26
26
27
28
27
27
27
28
27
26
27
27
27
26
27
26
27
27
27
28
27
26
26
26
27
28
28
28
26
27
27
28
27
27
27
27
27
27
27
28
27
27
26
27
29
27
27
26
27
27
27
28
27
27
28
27
28
27
28
28
27
27
27
27
26
26
26
26
27
27
27
26
28
28
27
28
27
26
28
27
28
26
27
27
26
26
28
27
26
27
27
28
27
27
27
27
26
27
27
28
27
27
27
27
27
27
27
28
27
26
28
27
27
26
27
28
